leading_item_id,following_item_id,y_true,y_pred,abs_error,rel_error,is_overestimate,is_fp,corr,lag,leader_mean,follower_mean,leader_cv,follower_cv,mean_ratio,is_fn
UIFPPCLR,JPBRUTWP,0,5708892,5708892,1.0,True,True,,,,,,,,
SNHYOVBM,AXULOHBQ,0,66076,66076,1.0,True,True,,,,,,,,
WPQXWHYO,MIRCVAMV,23895,27950,4055,0.16970077422054825,True,,-0.4655897930406692,3.0,9272052.5,80421.0,0.2482958043423005,1.4964591179751747,0.008673484107213586,
LPHPPJUG,NZKBIBNU,337350,321315,16035,0.04753223654957759,False,,0.44401519250227933,4.0,1139928.605263158,245059.86842105264,0.16576901556119567,0.4644919862904115,0.21497826029594141,
XUOIQPFL,WQMVCOEM,70,201377,201307,1.0,True,,0.35264731346799266,5.0,4762489.263157895,158158.1052631579,0.3834218558464716,0.7793146867012294,0.03320912584237239,
FTSVTTSR,PYZMVUWD,0,27723,27723,1.0,True,True,,,,,,,,
BEZYMBBT,OKMBFVKS,1635096,0,1635096,1.0,False,,,,,,,,,True
JPBRUTWP,OKMBFVKS,1635096,2216570,581474,0.355620709732028,True,,0.44549398496718856,2.0,6293026.2894736845,2435471.1578947366,0.21864187296933466,0.12993836350968646,0.3870111208606482,
IGDVVKUD,FDXPMYGF,9380,20026,10646,1.0,True,,0.4643151809777727,4.0,17738.58064516129,5811.428571428572,2.098909721465533,2.0790378320739147,0.32761519580845416,
OKMBFVKS,UQYUIVVR,1870018,4860757,2990739,1.0,True,,-0.40220744038770345,2.0,2435471.1578947366,3534057.4324324327,0.12993836350968646,0.8224306913918368,1.451077513678024,
GYHKIVQT,EVBVXETX,5417576,4426106,991470,0.1830098922470123,False,,-0.70951828051143,6.0,36061995.10526316,4546713.105263158,0.3447929440653561,0.17381426936182232,0.12608046482152555,
OXKURKXR,DUCMGGNW,0,2128213,2128213,1.0,True,True,,,,,,,,
UXSPKBJR,UGEQLMXM,65371,170991,105620,1.0,True,,0.37849926018791324,2.0,741563.1578947369,159171.36842105264,0.7219038310705108,0.7219521884909037,0.21464303711221674,
FRHNWLNI,LUENUFGA,4261899,3625984,635915,0.14920930786956707,False,,-0.4417202653573204,4.0,1322805.0263157894,6798037.5,0.35679630369469284,0.7261636701899393,5.139107702768227,
ELQGMQWE,JBVHSUWY,0,238602,238602,1.0,True,True,,,,,,,,
DBWLZWNK,ROACSLMG,0,1951481,1951481,1.0,True,True,,,,,,,,
FDXPMYGF,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,0.4178104925832919,1.0,5811.428571428572,1357808.6315789474,2.0790378320739147,0.4104911166492561,233.64455312322104,
WPQXWHYO,RJGPVEXX,658517,444800,213717,0.32454287436770807,False,,0.4956645187154194,3.0,9272052.5,498724.3157894737,0.2482958043423005,0.3909312275777323,0.05378790896508338,
MBSBZBXA,TGOELCAG,354484,214796,139688,0.39406009862222274,False,,0.369240745157325,3.0,3549002.5789473685,316342.2083333333,0.5416975162119719,1.1310671300003123,0.08913552506551296,
DDEXPPXU,JBVHSUWY,0,238602,238602,1.0,True,True,,,,,,,,
DBWLZWNK,FRHNWLNI,1227528,1546319,318791,0.2597016116943972,True,,0.44739876024160136,4.0,518086.6052631579,1322805.0263157894,0.5285837933334413,0.35679630369469284,2.553250774827273,
DEWLVASR,EVBVXETX,5417576,0,5417576,1.0,False,,,,,,,,,True
OXKURKXR,YSYHGLQK,0,28155,28155,1.0,True,True,,,,,,,,
KAGJCHMR,GYHKIVQT,24133496,18158906,5974590,0.24756421531302386,False,,-0.4157097056839045,3.0,23769.558823529413,36061995.10526316,1.3713390236868814,0.3447929440653561,1517.1503759491532,
ELQGMQWE,SAHWCZNH,0,1544594,1544594,1.0,True,True,,,,,,,,
QRKRBYJL,QVLMOEYE,923979,1219185,295206,0.319494274220518,True,,0.8456133167487622,2.0,5493522.5,2064349.6315789474,0.8143102638315541,0.637311521442272,0.37577886166461455,
JBVHSUWY,VMAQSTJE,77898,144420,66522,0.8539628745282293,True,,0.3590079517864086,1.0,468399.7105263158,148371.05263157896,0.7486997552441048,0.5813957086593269,0.3167616232402499,
PYZMVUWD,GYHKIVQT,0,18267552,18267552,1.0,True,True,,,,,,,,
UGEQLMXM,DEWLVASR,446042,523481,77439,0.17361369557126907,True,,-0.3936724274631215,1.0,159171.36842105264,203663.37837837837,0.7219521884909037,0.8440020994954969,1.27952269556188,
VWMBASNE,AHMDUILJ,157401,126146,31255,0.1985692594075006,False,,0.3586458006417459,1.0,501427.86842105264,127959.47368421052,1.3284358439035426,0.37158072226629424,0.2551901913372753,
FDXPMYGF,YSYHGLQK,0,28155,28155,1.0,True,True,,,,,,,,
SDWAYPIK,VMAQSTJE,77898,0,77898,1.0,False,,,,,,,,,True
ROACSLMG,ELQGMQWE,0,412971,412971,1.0,True,True,,,,,,,,
XIPPENFQ,VWMBASNE,0,326987,326987,1.0,True,True,,,,,,,,
ZXERAXWP,OXKURKXR,0,69233,69233,1.0,True,True,,,,,,,,
XUOIQPFL,ZCELVYQU,0,209543,209543,1.0,True,True,,,,,,,,
ZCELVYQU,MBSBZBXA,6483620,0,6483620,1.0,False,,,,,,,,,True
DEWLVASR,FQCLOEXA,1505537,1587105,81568,0.054178675117250524,True,,0.3556743119143628,5.0,203663.37837837837,1511813.6578947369,0.8440020994954969,0.256899688425636,7.4231001662262335,
VUAFAIYJ,QVLMOEYE,0,1219765,1219765,1.0,True,True,,,,,,,,
QJQJSWFU,AANGBULD,0,0,0,1.0,False,,,,,,,,,True
ATLDMDBO,ZKENOUDA,319283,290902,28381,0.0888897936939956,False,,-0.46136525456496336,5.0,62675611.921052635,135919.15789473685,0.5315019670218069,1.1003549375667574,0.0021686131770989833,
KJNSOAHR,QRKRBYJL,1702859,257600,1445259,0.8487249971958923,False,,0.6320407819443085,5.0,6250392.315789473,5493522.5,0.6934130836048472,0.8143102638315541,0.878908430455237,
OGAFEHLU,ZGJXVMNI,2915914,1896222,1019692,0.3496989280205109,False,,-0.40832050312666157,2.0,2741306.214285714,2174920.8421052634,1.3992621979723767,0.3916190062822348,0.7933885060965251,
LLHREMKS,VWMBASNE,0,326987,326987,1.0,True,True,,,,,,,,
VMAQSTJE,DEWLVASR,446042,0,446042,1.0,False,,,,,,,,,True
GYHKIVQT,NZKBIBNU,337350,320276,17074,0.050612123906921595,False,,-0.46583094948560255,5.0,36061995.10526316,245059.86842105264,0.3447929440653561,0.4644919862904115,0.006795516102360259,
AXULOHBQ,DNMPSKTB,4917328,4640452,276876,0.05630618905226578,False,,0.4018439507450258,3.0,98606.34210526316,6894369.368421053,0.7325974436669059,0.32496018350038297,69.91811298568658,
MIRCVAMV,RJGPVEXX,0,448282,448282,1.0,True,True,,,,,,,,
AXULOHBQ,WPQXWHYO,12457225,11057811,1399414,0.11233753905865873,False,,-0.5484937907174345,6.0,98606.34210526316,9272052.5,0.7325974436669059,0.2482958043423005,94.030995390763,
OGAFEHLU,IGDVVKUD,240,15471,15231,1.0,True,,0.6056404252786792,6.0,2741306.214285714,17738.58064516129,1.3992621979723767,2.098909721465533,0.0064708497550257545,
CCLHWFWF,UGEQLMXM,65371,167509,102138,1.0,True,,0.4020776419440602,1.0,25782245.02631579,159171.36842105264,0.43365340668838326,0.7219521884909037,0.006173681471826341,
LSOIUSXD,VUAFAIYJ,135266,346829,211563,1.0,True,,0.5123802330434788,3.0,123142.0,388572.3157894737,0.6448263592309759,0.6984961676558964,3.155481604890888,
HCDTGMST,SUOYXCHP,0,69233,69233,1.0,True,True,,,,,,,,
ZCELVYQU,JPBRUTWP,0,5742326,5742326,1.0,True,True,,,,,,,,
OKMBFVKS,KJNSOAHR,8726741,0,8726741,1.0,False,,,,,,,,,True
BSRMSVTC,DNMPSKTB,4917328,0,4917328,1.0,False,,,,,,,,,True
BSRMSVTC,WPQXWHYO,12457225,11069121,1388104,0.11142963220139317,False,,-0.554932292926253,3.0,545620.6052631579,9272052.5,1.1067018305691183,0.2482958043423005,16.99358933764608,
XUOIQPFL,QVLMOEYE,923979,1219185,295206,0.319494274220518,True,,0.8337974136337254,5.0,4762489.263157895,2064349.6315789474,0.3834218558464716,0.637311521442272,0.4334602174431204,
FWUCPMMW,UQYUIVVR,0,5144612,5144612,1.0,True,True,,,,,,,,
DDEXPPXU,YSYHGLQK,0,28155,28155,1.0,True,True,,,,,,,,
KAGJCHMR,XIIEJNEE,0,28989,28989,1.0,True,True,,,,,,,,
OGAFEHLU,BTMOEMEP,16411238,9191344,7219894,0.43993597557966074,False,,0.5180479992163649,5.0,2741306.214285714,16769950.842105264,1.3992621979723767,0.6360492144631922,6.117503675697503,
OXKURKXR,SDWAYPIK,2062329,3337274,1274945,0.6182064064463042,True,,0.4607786804233277,2.0,130758.57894736843,10909752.394736841,0.5868072200371253,0.5558296828578599,83.434314463819,
XUOIQPFL,PYZMVUWD,29424,25910,3514,0.119426318651441,False,,0.3839997387994655,3.0,4762489.263157895,19335.083333333332,0.3834218558464716,1.0104161642294807,0.004059869170290306,
BSRMSVTC,BUZIIBYG,0,18866468,18866468,1.0,True,True,,,,,,,,
FTSVTTSR,SNHYOVBM,1143459,848948,294511,0.25756148668207607,False,,0.4023641200993386,1.0,184544.0810810811,567407.9736842106,1.3647723322174365,1.04208885616931,3.0746473707542794,
BSRMSVTC,ROACSLMG,1886311,1956977,70666,0.037462539316157305,True,,-0.5344923340592306,1.0,545620.6052631579,2142149.8947368423,1.1067018305691183,0.19373330772308928,3.9260795396531325,
ZGJXVMNI,DUCMGGNW,1318558,0,1318558,1.0,False,,,,,,,,,True
KJNSOAHR,UQYUIVVR,0,4785190,4785190,1.0,True,True,,,,,,,,
UXSPKBJR,RAWUKQMJ,3106334,3818307,711973,0.22920040150222096,True,,0.5055149734390343,6.0,741563.1578947369,4281800.02631579,0.7219038310705108,0.2084471778350136,5.774019354563973,
KEUWZRKO,XIPPENFQ,40763,123681,82918,1.0,True,,0.5267440332427253,6.0,584342.9210526316,155567.76315789475,1.0397840904396993,0.5515252552944861,0.26622682940636294,
WBLJNPZQ,BSRMSVTC,426540,241507,185033,0.4337998780888076,False,,0.44819619319477033,1.0,357645.9736842105,545620.6052631579,0.5613956226850155,1.1067018305691183,1.525588557988137,
MIRCVAMV,DBWLZWNK,259697,218055,41642,0.1603484060270238,False,,0.452164176826912,5.0,80421.0,518086.6052631579,1.4964591179751747,0.5285837933334413,6.442180590432324,
OXKURKXR,DNMPSKTB,4917328,4627333,289995,0.0589741013818887,False,,0.3958856352141883,6.0,130758.57894736843,6894369.368421053,0.5868072200371253,0.32496018350038297,52.72594290884808,
UQYUIVVR,SUOYXCHP,0,68194,68194,1.0,True,,0.3652687868494958,2.0,3534057.4324324327,46826.205882352944,0.8224306913918368,2.21371950294329,0.013249984409597794,
AANGBULD,LLHREMKS,19970,240976,221006,1.0,True,,0.626172934950422,5.0,99983.34615384616,55960.78947368421,1.3148520417131202,1.320620799457153,0.5597011064980397,
BTMOEMEP,KJNSOAHR,8726741,0,8726741,1.0,False,,,,,,,,,True
UGEQLMXM,OKMBFVKS,1635096,2258982,623886,0.38155924789737117,True,,0.45960600532240165,2.0,159171.36842105264,2435471.1578947366,0.7219521884909037,0.12993836350968646,15.300937486773604,
DBWLZWNK,OXKURKXR,198451,69233,129218,0.6511330252807997,False,,0.42969778888133153,2.0,518086.6052631579,130758.57894736843,0.5285837933334413,0.5868072200371253,0.2523874920119787,
OGAFEHLU,WQMVCOEM,70,203189,203119,1.0,True,,0.4137330075167309,6.0,2741306.214285714,158158.1052631579,1.3992621979723767,0.7793146867012294,0.057694432106472356,
FDXPMYGF,DNMPSKTB,4917328,4607017,310311,0.0631056134551122,False,,0.3677936899898675,1.0,5811.428571428572,6894369.368421053,2.0790378320739147,0.32496018350038297,1186.3467448118822,
LUENUFGA,VWMBASNE,84287,325175,240888,1.0,True,,0.41907201082360407,3.0,6798037.5,501427.86842105264,0.7261636701899393,1.3284358439035426,0.07376067996404148,
SDWAYPIK,AANGBULD,0,39425,39425,1.0,True,,-0.5124674034325605,2.0,10909752.394736841,99983.34615384616,0.5558296828578599,1.3148520417131202,0.00916458435867718,
UQYUIVVR,JERHKLYW,23428,0,23428,1.0,False,,,,,,,,,True
FRHNWLNI,DUCMGGNW,1318558,2126401,807843,0.6126715700029881,True,,0.4889109163014641,3.0,1322805.0263157894,1357808.6315789474,0.35679630369469284,0.4104911166492561,1.0264616512386926,
ELQGMQWE,NAQIHUKZ,0,27275,27275,1.0,True,,0.5094710842924554,3.0,349994.84210526315,7912.52,0.4098690167706989,1.972868947972541,0.022607533163646623,
NZKBIBNU,KEUWZRKO,381641,412374,30733,0.0805285595625208,True,,-0.4657936048978271,2.0,245059.86842105264,584342.9210526316,0.4644919862904115,1.0397840904396993,2.3844904709107064,
SAAYMURU,BLANHGYY,0,29359,29359,1.0,True,True,,,,,,,,
WQMVCOEM,SUOYXCHP,0,69233,69233,1.0,True,,0.3705062926180963,1.0,158158.1052631579,46826.205882352944,0.7793146867012294,2.21371950294329,0.2960721222882585,
HXYSSRXE,ZKENOUDA,319283,290902,28381,0.0888897936939956,False,,-0.5120457630768703,5.0,6756731.763157895,135919.15789473685,0.22428434115093354,1.1003549375667574,0.020116109778969868,
NZKBIBNU,OKMBFVKS,1635096,2225548,590452,0.36111151883436815,True,,-0.3754040105687076,5.0,245059.86842105264,2435471.1578947366,0.4644919862904115,0.12993836350968646,9.93827007900862,
AHMDUILJ,DUCMGGNW,1318558,2128213,809655,0.614045798516258,True,,0.45536887997236764,1.0,127959.47368421052,1357808.6315789474,0.37158072226629424,0.4104911166492561,10.61123957832044,
DNMPSKTB,LPHPPJUG,940696,1163372,222676,0.23671409254424383,True,,-0.4907850968051682,6.0,6894369.368421053,1139928.605263158,0.32496018350038297,0.16576901556119567,0.1653419688368429,
QKXNTIIB,TGOELCAG,354484,216608,137876,0.38894844337121,False,,0.40710763403675637,6.0,1883907.0263157894,316342.2083333333,0.5349019840104827,1.1310671300003123,0.16791816364312798,
RJGPVEXX,BEZYMBBT,0,3400574,3400574,1.0,True,True,,,,,,,,
BEZYMBBT,ZKENOUDA,319283,290129,29154,0.09131084335839991,False,,-0.3760337460760739,3.0,5047690.815789473,135919.15789473685,0.18652966192717593,1.1003549375667574,0.02692699748359661,
JPBRUTWP,ZKENOUDA,319283,290902,28381,0.0888897936939956,False,,-0.3880548897925222,6.0,6293026.2894736845,135919.15789473685,0.21864187296933466,1.1003549375667574,0.021598377575839496,
FQCLOEXA,FITUEHWN,121831,80876,40955,0.33616238888296085,False,,0.4987354470964577,3.0,1511813.6578947369,59190.0,0.256899688425636,0.6491689850212896,0.03915165052975148,
WPQXWHYO,VMAQSTJE,77898,143381,65483,0.8406249197668746,True,,-0.40272985085622603,3.0,9272052.5,148371.05263157896,0.2482958043423005,0.5813957086593269,0.016001964250264865,
BLANHGYY,VMAQSTJE,77898,139609,61711,0.7922026239441321,True,,0.7369353588341416,5.0,18061.291666666668,148371.05263157896,1.4559018088890414,0.5813957086593269,8.214863885145476,
BUZIIBYG,FRHNWLNI,1227528,1542837,315309,0.25686501652100807,True,,0.4968656844282253,4.0,17240342.57894737,1322805.0263157894,0.13079974136664493,0.35679630369469284,0.07672730517148198,
FCYBOAXC,JERHKLYW,0,29254,29254,1.0,True,True,,,,,,,,
UXSPKBJR,QRKRBYJL,1702859,240123,1462736,0.8589883249288403,False,,0.5824348736867332,4.0,741563.1578947369,5493522.5,0.7219038310705108,0.8143102638315541,7.408030511650354,
FCYBOAXC,IGDVVKUD,0,14432,14432,1.0,True,True,,,,,,,,
VBYCLTYZ,SDWAYPIK,2062329,3133698,1071369,0.5194947071975422,True,,0.6394396375645562,1.0,498229.3157894737,10909752.394736841,0.5780085177077264,0.5558296828578599,21.897050311962666,
DUCMGGNW,FWUCPMMW,0,26348,26348,1.0,True,True,,,,,,,,
LRVGFDFM,UGEQLMXM,65371,163674,98303,1.0,True,,0.6854691410775982,2.0,19597624.63157895,159171.36842105264,0.9876642997453272,0.7219521884909037,0.008121972505002942,
SAHWCZNH,DNMPSKTB,4917328,4607017,310311,0.0631056134551122,False,,-0.41479744705574895,6.0,2158882.052631579,6894369.368421053,0.5873070613632748,0.32496018350038297,3.193490519788763,
LSOIUSXD,MBSBZBXA,0,2644884,2644884,1.0,True,True,,,,,,,,
SAHWCZNH,WPQXWHYO,12457225,10936759,1520466,0.12205495204590107,False,,-0.6791863950006313,1.0,2158882.052631579,9272052.5,0.5873070613632748,0.2482958043423005,4.2948397707497685,
JBVHSUWY,SUOYXCHP,0,69233,69233,1.0,True,,0.38900953274176725,6.0,468399.7105263158,46826.205882352944,0.7486997552441048,2.21371950294329,0.09997061234247312,
LPHPPJUG,DEWLVASR,446042,523481,77439,0.17361369557126907,True,,0.41156096667481384,2.0,1139928.605263158,203663.37837837837,0.16576901556119567,0.8440020994954969,0.17866327543500998,
YSYHGLQK,ZXERAXWP,12817,0,12817,1.0,False,,,,,,,,,True
FCYBOAXC,BTMOEMEP,0,9087661,9087661,1.0,True,True,,,,,,,,
MBSBZBXA,JBVHSUWY,55424,236789,181365,1.0,True,,-0.4070966750322163,4.0,3549002.5789473685,468399.7105263158,0.5416975162119719,0.7486997552441048,0.13198066220206658,
SDWAYPIK,ZGJXVMNI,2915914,1918056,997858,0.342211052863699,False,,-0.531114784688245,3.0,10909752.394736841,2174920.8421052634,0.5558296828578599,0.3916190062822348,0.19935565569338712,
UQYUIVVR,WQMVCOEM,70,203189,203119,1.0,True,,0.45741520099902216,1.0,3534057.4324324327,158158.1052631579,0.8224306913918368,0.7793146867012294,0.04475255659733303,
LSOIUSXD,KJNSOAHR,8726741,8868727,141986,0.016270220463744715,True,,-0.4642403149720868,1.0,123142.0,6250392.315789473,0.6448263592309759,0.6934130836048472,50.757599485061746,
JBVHSUWY,JERHKLYW,23428,30293,6865,0.2930254396448694,True,,0.38753814921888463,3.0,468399.7105263158,7123.710526315789,0.7486997552441048,0.9662048632128616,0.015208614280122537,
ZGJXVMNI,SDWAYPIK,2062329,3312595,1250266,0.6062398385514629,True,,-0.6507859401638922,4.0,2174920.8421052634,10909752.394736841,0.3916190062822348,0.5558296828578599,5.016160672853041,
DDEXPPXU,FRHNWLNI,1227528,1551815,324287,0.2641789026401027,True,,0.3534494398272604,6.0,19869.447368421053,1322805.0263157894,0.7525659508825292,0.35679630369469284,66.57482726057859,
SAHWCZNH,FRHNWLNI,1227528,1550002,322474,0.2627019505868705,True,,-0.5239594195702731,5.0,2158882.052631579,1322805.0263157894,0.5873070613632748,0.35679630369469284,0.6127268623607067,
FTSVTTSR,LPHPPJUG,0,1164412,1164412,1.0,True,True,,,,,,,,
EVBVXETX,XIPPENFQ,40763,121869,81106,1.0,True,,-0.46688901217114875,4.0,4546713.105263158,155567.76315789475,0.17381426936182232,0.5515252552944861,0.03421543421726203,
SDWAYPIK,BLANHGYY,4000,25877,21877,1.0,True,,0.5619603696983393,4.0,10909752.394736841,18061.291666666668,0.5558296828578599,1.4559018088890414,0.0016555180184822454,
WHPUAOID,LSOIUSXD,45070,64550,19480,0.4322165520301753,True,,-0.4054626552167075,1.0,58193.81081081081,123142.0,0.9912656571287116,0.6448263592309759,2.116066954273488,
IGDVVKUD,DBWLZWNK,0,218055,218055,1.0,True,True,,,,,,,,
OJIFIHMZ,TGOELCAG,0,214796,214796,1.0,True,True,,,,,,,,
XIFHSOWQ,ATLDMDBO,29354408,42045900,12691492,0.4323538733944149,True,,-0.41087639818195654,1.0,209381.6052631579,62675611.921052635,1.5218381630044358,0.5315019670218069,299.3367628559338,
CCLHWFWF,BUZIIBYG,0,18553144,18553144,1.0,True,True,,,,,,,,
BJALXPFS,BSRMSVTC,426540,241507,185033,0.4337998780888076,False,,0.39487442648799376,2.0,165578.34210526315,545620.6052631579,0.5636787734890155,1.1067018305691183,3.2952413843852257,
ZKENOUDA,ELQGMQWE,730774,0,730774,1.0,False,,,,,,,,,True
HXYSSRXE,TGOELCAG,354484,213126,141358,0.39877117161846515,False,,0.3781119299577612,4.0,6756731.763157895,316342.2083333333,0.22428434115093354,1.1310671300003123,0.046818820018612727,
FTSVTTSR,XIPPENFQ,0,123681,123681,1.0,True,True,,,,,,,,
QVLMOEYE,ATLDMDBO,29354408,42167908,12813500,0.43651025086249395,True,,0.6297083842336554,2.0,2064349.6315789474,62675611.921052635,0.637311521442272,0.5315019670218069,30.36094804982928,
IGDVVKUD,BEZYMBBT,5437047,3421534,2015513,0.37069994061114425,False,,0.3837573804549386,2.0,17738.58064516129,5047690.815789473,2.098909721465533,0.18652966192717593,284.5600173295926,
ZGJXVMNI,DNMPSKTB,4917328,4615772,301556,0.06132517497307481,False,,-0.590912981168098,3.0,2174920.8421052634,6894369.368421053,0.3916190062822348,0.32496018350038297,3.169940365161747,
ZGJXVMNI,WPQXWHYO,12457225,10908780,1548445,0.12430095787785803,False,,0.43147904350919436,5.0,2174920.8421052634,9272052.5,0.3916190062822348,0.2482958043423005,4.263167799258804,
DNMPSKTB,LSOIUSXD,45070,61068,15998,0.35495895274018197,True,,0.505480960415138,6.0,6894369.368421053,123142.0,0.32496018350038297,0.6448263592309759,0.017861242039632984,
SDWAYPIK,BTMOEMEP,16411238,9027582,7383656,0.44991462557547457,False,,0.5664173378260576,2.0,10909752.394736841,16769950.842105264,0.5558296828578599,0.6360492144631922,1.5371522868104266,
FRHNWLNI,SDWAYPIK,0,3298344,3298344,1.0,True,True,,,,,,,,
FQCLOEXA,ATLDMDBO,0,42239724,42239724,1.0,True,True,,,,,,,,
WQMVCOEM,AXULOHBQ,90027,66076,23951,0.2660424094993724,False,,0.43022789267949174,3.0,158158.1052631579,98606.34210526316,0.7793146867012294,0.7325974436669059,0.6234668905598795,
RJGPVEXX,EVBVXETX,5417576,4455574,962002,0.17757055923165638,False,,0.422044520193835,5.0,498724.3157894737,4546713.105263158,0.3909312275777323,0.17381426936182232,9.116686235893217,
GYHKIVQT,AXULOHBQ,90027,62594,27433,0.3047196952025503,False,,0.5483160369427145,2.0,36061995.10526316,98606.34210526316,0.3447929440653561,0.7325974436669059,0.002734356261139634,
FITUEHWN,UQYUIVVR,0,4862570,4862570,1.0,True,True,,,,,,,,
WBLJNPZQ,FQCLOEXA,1505537,1587105,81568,0.054178675117250524,True,,-0.4153749854595873,4.0,357645.9736842105,1511813.6578947369,0.5613956226850155,0.256899688425636,4.22712338215673,
QRKRBYJL,LPHPPJUG,940696,1164412,223716,0.23781965693486526,True,,-0.6269076700181325,5.0,5493522.5,1139928.605263158,0.8143102638315541,0.16576901556119567,0.20750412968421592,
WBLJNPZQ,HXYSSRXE,5520062,5855222,335160,0.06071670934130812,True,,0.5110503014378821,1.0,357645.9736842105,6756731.763157895,0.5613956226850155,0.22428434115093354,18.89223494830635,
LTOYKIML,ZKENOUDA,0,291942,291942,1.0,True,True,,,,,,,,
HXYSSRXE,LSOIUSXD,0,61068,61068,1.0,True,True,,,,,,,,
FRHNWLNI,DNMPSKTB,4917328,4599709,317619,0.06459178643360784,False,,0.47934725936360095,3.0,1322805.0263157894,6894369.368421053,0.35679630369469284,0.32496018350038297,5.211931638650411,
KJNSOAHR,DDEXPPXU,0,34503,34503,1.0,True,True,,,,,,,,
LPHPPJUG,KEUWZRKO,381641,412374,30733,0.0805285595625208,True,,-0.46838588491331007,6.0,1139928.605263158,584342.9210526316,0.16576901556119567,1.0397840904396993,0.5126136131286338,
GYHKIVQT,DEWLVASR,446042,522442,76400,0.1712843185170903,True,,-0.5423015392145363,6.0,36061995.10526316,203663.37837837837,0.3447929440653561,0.8440020994954969,0.0056475904282027424,
CCLHWFWF,VUAFAIYJ,135266,345790,210524,1.0,True,,-0.5578900909062536,1.0,25782245.02631579,388572.3157894737,0.43365340668838326,0.6984961676558964,0.015071314208396521,
SDWAYPIK,WQMVCOEM,70,201377,201307,1.0,True,,0.4454265898110013,6.0,10909752.394736841,158158.1052631579,0.5558296828578599,0.7793146867012294,0.014496947276223943,
WBLJNPZQ,QKXNTIIB,2025741,2170545,144804,0.07148199103439186,True,,0.3754246015298379,6.0,357645.9736842105,1883907.0263157894,0.5613956226850155,0.5349019840104827,5.267519180795299,
LLHREMKS,VBYCLTYZ,614370,322452,291918,0.4751501538161043,False,,0.37528832602277074,3.0,55960.78947368421,498229.3157894737,1.320620799457153,0.5780085177077264,8.903185971380337,
ZKENOUDA,EVBVXETX,5417576,4455574,962002,0.17757055923165638,False,,0.4614873817636641,5.0,135919.15789473685,4546713.105263158,1.1003549375667574,0.17381426936182232,33.45159855084136,
AHMDUILJ,WPQXWHYO,12457225,11147207,1310018,0.10516130197535968,False,,0.47488827895154323,4.0,127959.47368421052,9272052.5,0.37158072226629424,0.2482958043423005,72.46085212012028,
LPHPPJUG,OKMBFVKS,1635096,0,1635096,1.0,False,,,,,,,,,True
LRVGFDFM,SDWAYPIK,2062329,3090298,1027969,0.4984505382021976,True,,0.6699744191309593,2.0,19597624.63157895,10909752.394736841,0.9876642997453272,0.5558296828578599,0.556687486357772,
UIFPPCLR,BEZYMBBT,5437047,0,5437047,1.0,False,,,,,,,,,True
MIRCVAMV,NZKBIBNU,337350,321315,16035,0.04753223654957759,False,,0.46639412502998556,6.0,80421.0,245059.86842105264,1.4964591179751747,0.4644919862904115,3.047212400008115,
DUCMGGNW,OGAFEHLU,0,257756,257756,1.0,True,,0.42103548649129435,4.0,1357808.6315789474,2741306.214285714,0.4104911166492561,1.3992621979723767,2.0189194195193374,
SDWAYPIK,AXULOHBQ,90027,62594,27433,0.3047196952025503,False,,0.49020369683969356,4.0,10909752.394736841,98606.34210526316,0.5558296828578599,0.7325974436669059,0.009038366640917856,
ATLDMDBO,WBLJNPZQ,256631,0,256631,1.0,False,,,,,,,,,True
VUAFAIYJ,XIPPENFQ,40763,123681,82918,1.0,True,,-0.3625624747662398,6.0,388572.3157894737,155567.76315789475,0.6984961676558964,0.5515252552944861,0.4003572998807781,
XIIEJNEE,DUCMGGNW,1318558,2185180,866622,0.657249813811755,True,,0.418880458466,4.0,151017.91666666666,1357808.6315789474,4.218403593916532,0.4104911166492561,8.991043324852388,
AHMDUILJ,BUZIIBYG,18706643,19546286,839643,0.04488475029966627,True,,0.5295537093522394,4.0,127959.47368421052,17240342.57894737,0.37158072226629424,0.13079974136664493,134.7328344089206,
XMKRPGLB,SAAYMURU,9488,75906,66418,1.0,True,,0.45816770965011294,5.0,1094585.2368421052,26048.026315789473,0.6049490757656183,0.8752669370304266,0.023797165756536624,
AHMDUILJ,ROACSLMG,0,1956977,1956977,1.0,True,True,,,,,,,,
CCLHWFWF,UQYUIVVR,0,4785190,4785190,1.0,True,True,,,,,,,,
DUCMGGNW,ZXERAXWP,0,21946,21946,1.0,True,True,,,,,,,,
OKMBFVKS,GYHKIVQT,24133496,18026092,6107404,0.2530675207603573,False,,0.45738596733165426,5.0,2435471.1578947366,36061995.10526316,0.12993836350968646,0.3447929440653561,14.806989189079854,
LLHREMKS,XIIEJNEE,37,0,37,1.0,False,,,,,,,,,True
ZKENOUDA,FQCLOEXA,1505537,1587105,81568,0.054178675117250524,True,,0.37733766915236605,3.0,135919.15789473685,1511813.6578947369,1.1003549375667574,0.256899688425636,11.122888644333473,
XIPPENFQ,MIRCVAMV,23895,28062,4167,0.1743879472693032,True,,0.7163892133743662,3.0,155567.76315789475,80421.0,0.5515252552944861,1.4964591179751747,0.5169515738191598,
ELQGMQWE,XUOIQPFL,3141828,0,3141828,1.0,False,,,,,,,,,True
DEWLVASR,HCDTGMST,0,80876,80876,1.0,True,True,,,,,,,,
RJGPVEXX,NZKBIBNU,337350,0,337350,1.0,False,,,,,,,,,True
