leading_item_id,following_item_id,max_corr,best_lag,leader_mean,leader_std,follower_mean,follower_std,lag_x_corr,mean_ratio,std_ratio
DNMPSKTB,EVBVXETX,-0.5371214020567987,6,6718478.9069767445,2173533.0110572237,4595340.441860465,777360.3161292231,3.222728412340792,0.6839852450958491,0.3576482676703177
DJBLNPNC,HXYSSRXE,0.3288345761292686,4,1983.5581395348838,5051.180811994062,6607692.0,1492172.1847179234,1.3153383045170743,3331.2318227375868,295.4105663529882
QJQJSWFU,LLHREMKS,0.30742391022451393,1,172761.72093023255,83125.52033012893,54678.93023255814,69750.10861853519,0.30742391022451393,0.31649910603936954,0.8390937986395389
RJGPVEXX,OKMBFVKS,-0.3212016360046527,1,516165.72093023255,193020.79378830225,2362445.5581395347,368425.6810733831,0.3212016360046527,4.576912922224599,1.9087357058304784
XIFHSOWQ,WPQXWHYO,-0.5820077223753255,1,191544.41860465117,303753.524685932,9520863.139534883,2338027.3055150933,0.5820077223753255,49.705771689105156,7.697119919595387
NZKBIBNU,FRHNWLNI,0.4845453943622435,4,249490.93023255814,108771.9963363509,1301803.9069767443,458421.81215312914,1.938181577448974,5.21784060750455,4.214520534599337
KEUWZRKO,QJQJSWFU,0.3584850425711734,1,562964.0697674418,574669.8308499713,172761.72093023255,83125.52033012893,0.3584850425711734,0.3068787693702954,0.14464918091669546
LTOYKIML,FTSVTTSR,0.5232739613236582,4,334008.511627907,156962.93340583995,178820.76744186046,236085.0065819156,2.093095845294633,0.5353778757606495,1.5040812595544149
KAGJCHMR,ZXERAXWP,0.3729071978093691,3,22543.418604651164,34677.543918173666,11297.418604651162,7662.4752853884465,1.1187215934281074,0.501140434921398,0.22096360985795663
GYHKIVQT,KEUWZRKO,0.42721649464097816,6,33878135.13953488,13339531.559942342,562964.0697674418,574669.8308499713,2.563298967845869,0.016617327590457042,0.04308021074560223
GYHKIVQT,XIIEJNEE,-0.34506277824557496,3,33878135.13953488,13339531.559942342,89920.72093023256,481634.9738816889,1.0351883347367248,0.002654240576108182,0.03610583862839443
FQCLOEXA,TGOELCAG,-0.3409019491305767,1,1543955.1395348837,388064.11943692074,203362.6976744186,309900.61848685704,0.3409019491305767,0.1317154187106433,0.7985809637224973
UXSPKBJR,DJBLNPNC,0.3427222635694391,3,713685.7674418605,510105.31330486346,1983.5581395348838,5051.180811994062,1.0281667907083172,0.0027793158137957297,0.009902231324074312
ANWUJOKX,OGAFEHLU,0.4786472760654643,6,8146.720930232558,20346.24423410247,1785496.6279069767,3359489.1308363928,2.871883656392786,219.16752064770188,165.1159345192768
DJBLNPNC,BSRMSVTC,0.7644063154306736,5,1983.5581395348838,5051.180811994062,521682.3953488372,573916.8856602091,3.822031577153368,263.0033295662112,113.62034084858323
DEWLVASR,VBYCLTYZ,-0.30613566737684705,6,220110.41860465117,175703.7543836854,484941.06976744183,287648.9458131452,1.8368140042610823,2.203171811854395,1.6371246409645137
KAGJCHMR,FWUCPMMW,0.5417536092004154,4,22543.418604651164,34677.543918173666,2272.6279069767443,6452.598268890318,2.1670144368016615,0.10081114788894724,0.18607425842874045
QRKRBYJL,RJGPVEXX,-0.4416978853704764,1,5150163.976744186,4325851.483678751,516165.72093023255,193020.79378830225,0.4416978853704764,0.10022316245869131,0.04462030065445304
ELQGMQWE,DEWLVASR,0.45543150390947557,4,386914.3023255814,184187.38995451733,220110.41860465117,175703.7543836854,1.8217260156379023,0.5688867464477013,0.9539401933331005
SAAYMURU,SUOYXCHP,0.39992768474828055,1,25864.20930232558,22117.32341091863,37054.53488372093,94112.20995874314,0.39992768474828055,1.4326567825507242,4.255135587881658
BSRMSVTC,LUENUFGA,0.5202629962970928,4,521682.3953488372,573916.8856602091,6410190.837209302,4770467.673868264,2.0810519851883713,12.287535278836973,8.312122875374563
LUENUFGA,NZKBIBNU,-0.3363212096300464,1,6410190.837209302,4770467.673868264,249490.93023255814,108771.9963363509,0.3363212096300464,0.03892098325439807,0.022801117997751225
ZKENOUDA,WPQXWHYO,0.3786647353137132,3,163893.83720930232,161773.9095654481,9520863.139534883,2338027.3055150933,1.1359942059411396,58.09164823762149,14.452437428142616
QSDCUCLB,ANWUJOKX,0.526940575024752,2,64.95348837209302,197.1710334742901,8146.720930232558,20346.24423410247,1.053881150049504,125.4239150042147,103.19083778380994
WBLJNPZQ,XIFHSOWQ,0.42566307249600005,6,335144.6046511628,199495.26606263575,191544.41860465117,303753.524685932,2.5539784349760004,0.5715276807259057,1.5226101885998613
WBLJNPZQ,ELQGMQWE,-0.3106270855586408,1,335144.6046511628,199495.26606263575,386914.3023255814,184187.38995451733,0.3106270855586408,1.1544697332279863,0.9232669706346042
XUOIQPFL,DEWLVASR,-0.4413722493693314,1,4558579.162790698,1825750.6538506409,220110.41860465117,175703.7543836854,0.4413722493693314,0.048284873585447266,0.09623644609575638
IGDVVKUD,SAAYMURU,0.33735792484125077,5,14109.418604651162,32400.974022993865,25864.20930232558,22117.32341091863,1.686789624206254,1.8331165886570506,0.6826129175789626
LRVGFDFM,QVLMOEYE,0.7769560401204365,4,18698103.372093022,18697580.01695645,1939898.511627907,1283837.9967118828,3.107824160481746,0.10374841089621464,0.06866332410651689
LUENUFGA,NZKBIBNU,-0.3363212096300464,1,6410190.837209302,4770467.673868264,249490.93023255814,108771.9963363509,0.3363212096300464,0.03892098325439807,0.022801117997751225
QJQJSWFU,AANGBULD,-0.3934374587357812,5,172761.72093023255,83125.52033012893,84017.69767441861,143585.74825850618,1.9671872936789059,0.48632125925546715,1.7273365349959326
LPHPPJUG,IGDVVKUD,0.3237539752520188,4,1147320.7674418604,186983.30866159935,14109.418604651162,32400.974022993865,1.2950159010080753,0.01229771046165069,0.1732827077172945
ATLDMDBO,YSYHGLQK,-0.3163475172070884,2,59997368.674418606,32347299.68026454,2228.7906976744184,2578.005796429693,0.6326950344141768,3.714814077545842e-05,7.969771269663305e-05
SDWAYPIK,OGAFEHLU,0.5800543962835445,1,10189508.627906976,6060078.075849837,1785496.6279069767,3359489.1308363928,0.5800543962835445,0.17522892350438687,0.5543640013853649
LTOYKIML,SUOYXCHP,0.3204986413658561,1,334008.511627907,156962.93340583995,37054.53488372093,94112.20995874314,0.3204986413658561,0.11093889405096831,0.5995823849367613
ELQGMQWE,BEZYMBBT,-0.3986814807639936,1,386914.3023255814,184187.38995451733,4939372.674418605,988692.1366975273,0.3986814807639936,12.766063814951575,5.3678600741142155
KJNSOAHR,XIPPENFQ,-0.3506243256381162,2,6980013.720930233,4684817.383908574,149003.3023255814,84821.17061275388,0.7012486512762324,0.02134713602048654,0.018105544712175934
FQCLOEXA,ZCELVYQU,0.4159045336007552,3,1543955.1395348837,388064.11943692074,198605.41860465117,293447.5028855728,1.2477136008022656,0.12863418989255893,0.7561830331302146
JPBRUTWP,APQGTRMF,0.5680204189117153,2,6196286.279069767,1328244.373028431,257208.13953488372,209590.88830924782,1.1360408378234306,0.04151004778518016,0.15779542723092246
YSYHGLQK,HCDTGMST,0.40585645234476103,2,2228.7906976744184,2578.005796429693,72436.02325581395,102594.09928643463,0.8117129046895221,32.500146065261106,39.79591488456789
BEZYMBBT,OKMBFVKS,0.47048087605638733,6,4939372.674418605,988692.1366975273,2362445.5581395347,368425.6810733831,2.822885256338324,0.4782885831584131,0.37263943688643264
TGOELCAG,WPQXWHYO,-0.32779117018876236,2,203362.6976744186,309900.61848685704,9520863.139534883,2338027.3055150933,0.6555823403775247,46.817155989594816,7.544442205128109
ELQGMQWE,LLHREMKS,0.5918531102997894,6,386914.3023255814,184187.38995451733,54678.93023255814,69750.10861853519,3.5511186617987365,0.1413205195666442,0.3786910093865838
ZGJXVMNI,XUOIQPFL,-0.5317833704832133,3,2256273.1395348837,843815.2684755664,4558579.162790698,1825750.6538506409,1.59535011144964,2.020402176896189,2.1636852544122265
QKXNTIIB,UQYUIVVR,0.38877716355421754,2,1930363.0232558139,1047727.7871818389,3521687.465116279,3086917.8975832113,0.7775543271084351,1.8243653772307868,2.9462976312610802
OXKURKXR,LSOIUSXD,0.38015410341909067,1,130175.88372093023,73528.8206833178,127645.02325581395,83896.6526178955,0.38015410341909067,0.9805581464572773,1.1410036477817325
BTMOEMEP,UXSPKBJR,0.47202266439116164,1,16395223.837209303,10213763.14944862,713685.7674418605,510105.31330486346,0.47202266439116164,0.043530102091201235,0.049942935413804956
AHMDUILJ,BSRMSVTC,-0.3897165574684506,1,126828.81395348837,45511.535634159176,521682.3953488372,573916.8856602091,0.3897165574684506,4.113279775178213,12.61036081623313
JERHKLYW,CCLHWFWF,-0.30435050751114,1,7777.790697674419,7073.338413014731,25162736.30232558,11154521.343319219,0.30435050751114,3235.2035786478677,1576.9811495542547
OKMBFVKS,LLHREMKS,-0.35774200310004933,4,2362445.5581395347,368425.6810733831,54678.93023255814,69750.10861853519,1.4309680124001973,0.02314505409199591,0.18931934499010408
SDWAYPIK,DEWLVASR,-0.525873317514825,1,10189508.627906976,6060078.075849837,220110.41860465117,175703.7543836854,0.525873317514825,0.02160167154692742,0.028993645326758685
XIPPENFQ,KAGJCHMR,0.3608736538386124,3,149003.3023255814,84821.17061275388,22543.418604651164,34677.543918173666,1.0826209615158373,0.15129475825469363,0.4088312347878709
PLMZALFA,AHMDUILJ,0.32885868548857355,6,125.23255813953489,461.5565090354494,126828.81395348837,45511.535634159176,1.9731521129314413,1012.746324317903,98.60447127192228
LUENUFGA,ATLDMDBO,-0.44347065068919994,2,6410190.837209302,4770467.673868264,59997368.674418606,32347299.68026454,0.8869413013783999,9.359685257128678,6.780739728611989
RJGPVEXX,PYZMVUWD,-0.38646931469905554,1,516165.72093023255,193020.79378830225,12327.976744186046,17444.10107462648,0.38646931469905554,0.02388375718159802,0.09037420648921443
GMBFCMIU,UQYUIVVR,0.4978124296189869,6,26.27906976744186,170.30783695816,3521687.465116279,3086917.8975832113,2.9868745777139214,134011.1108296657,18125.518676019965
UGEQLMXM,RJCAXSGH,-0.3360125061477729,6,156311.44186046513,113236.30523025779,716460.5813953489,1637170.1541742936,2.0160750368866376,4.583545342959153,14.457996936854919
QJQJSWFU,AANGBULD,-0.3934374587357812,5,172761.72093023255,83125.52033012893,84017.69767441861,143585.74825850618,1.9671872936789059,0.48632125925546715,1.7273365349959326
YSYHGLQK,XMKRPGLB,0.3503828695897817,4,2228.7906976744184,2578.005796429693,1125717.2325581396,668126.9581434646,1.4015314783591268,505.0798324076209,259.16425743091673
SNHYOVBM,ELQGMQWE,0.36637392905866306,6,561061.023255814,576273.7883040103,386914.3023255814,184187.38995451733,2.198243574351978,0.689611800298734,0.31961785125828174
FITUEHWN,ANWUJOKX,0.5353611419267386,5,61688.11627906977,38368.825764171655,8146.720930232558,20346.24423410247,2.676805709633693,0.132063052359156,0.5302806074553177
BSRMSVTC,QKXNTIIB,0.3136406077951044,5,521682.3953488372,573916.8856602091,1930363.0232558139,1047727.7871818389,1.568203038975522,3.7002648363499473,1.825574074153181
KFQSHBNH,FWUCPMMW,0.5814134361823448,6,1129436.1860465116,2874557.073510333,2272.6279069767443,6452.598268890318,3.4884806170940683,0.0020121791164933885,0.0022447278324546644
QRKRBYJL,LSOIUSXD,0.3830440886979515,2,5150163.976744186,4325851.483678751,127645.02325581395,83896.6526178955,0.766088177395903,0.024784652261981642,0.019394251729264057
OGAFEHLU,ROACSLMG,0.4429905281647128,2,1785496.6279069767,3359489.1308363928,2137643.302325581,394841.09931520995,0.8859810563294256,1.1972261772514274,0.11753010173210209
WPQXWHYO,EVBVXETX,0.45466445473440625,2,9520863.139534883,2338027.3055150933,4595340.441860465,777360.3161292231,0.9093289094688125,0.4826600671086294,0.332485559212761
AXULOHBQ,VWMBASNE,0.30405223115789515,1,96264.09302325582,68687.62776235072,457042.3023255814,638471.8526951509,0.30405223115789515,4.7477962755065874,9.295296307143932
YSYHGLQK,XMKRPGLB,0.3503828695897817,4,2228.7906976744184,2578.005796429693,1125717.2325581396,668126.9581434646,1.4015314783591268,505.0798324076209,259.16425743091673
FWUCPMMW,DUCMGGNW,0.3583439702403742,4,2272.6279069767443,6452.598268890318,1329999.7209302327,580113.1993253188,1.4333758809614967,585.2254635534655,89.90381472100844
OGAFEHLU,LPHPPJUG,-0.3651338773227188,4,1785496.6279069767,3359489.1308363928,1147320.7674418604,186983.30866159935,1.4605355092908752,0.6425779525476609,0.055658256770424956
JBVHSUWY,QSDCUCLB,0.33646016252237543,4,443156.76744186046,340002.2276556871,64.95348837209302,197.1710334742901,1.3458406500895017,0.0001465700021843127,0.0005799110047990069
APQGTRMF,FDXPMYGF,0.41464520168375063,5,257208.13953488372,209590.88830924782,5110.325581395349,11074.699991150854,2.0732260084187533,0.019868444251479045,0.052839606150995845
