item_id,year,month,seq,type,hs4,weight,quantity,value
ZXERAXWP,2023,11,3.0,1,4802,2025.0,0.0,8567.0
LSOIUSXD,2023,11,3.0,1,5111,181.0,594.0,15274.0
XUOIQPFL,2023,11,3.0,1,5205,471199.0,0.0,1497022.0
WBLJNPZQ,2023,11,3.0,1,5309,1701.0,9840.0,126476.0
OXKURKXR,2023,11,3.0,1,5402,2229.0,0.0,21579.0
WHPUAOID,2023,11,3.0,1,5512,71.0,253.0,1043.0
AXULOHBQ,2023,11,3.0,1,5515,623.0,2624.0,6803.0
DBWLZWNK,2023,11,3.0,1,5602,11390.0,0.0,181486.0
NZKBIBNU,2023,11,3.0,1,5609,1861.0,0.0,59415.0
OKMBFVKS,2023,11,3.0,1,5705,361241.0,258379.0,844365.0
HCDTGMST,2023,11,3.0,1,6006,4476.0,0.0,15301.0
VUAFAIYJ,2023,11,3.0,1,6101,1395.0,1693.0,124334.0
CCLHWFWF,2023,11,3.0,1,6211,191787.0,457834.0,4491746.0
OGAFEHLU,2023,11,3.0,1,7202,0.0,0.0,0.0
SDWAYPIK,2023,11,3.0,1,7207,4627265.0,0.0,2573104.0
FDXPMYGF,2023,11,3.0,1,7907,0.0,0.0,24.0
UIFPPCLR,2023,11,3.0,1,8102,1450.0,0.0,84771.0
KEUWZRKO,2023,11,3.0,1,8102,8000.0,0.0,438654.0
FQCLOEXA,2023,11,3.0,1,8102,4572.0,0.0,509395.0
APQGTRMF,2023,11,3.0,1,8105,42085.0,0.0,128174.0
ZCELVYQU,2023,11,3.0,1,8461,6003.0,2.0,3458.0
KAGJCHMR,2023,11,3.0,1,8467,5.0,2.0,109.0
KJNSOAHR,2023,11,3.0,1,8479,238638.0,0.0,3120550.0
QKXNTIIB,2023,11,3.0,1,8501,26690.0,9.0,207962.0
UQYUIVVR,2023,11,3.0,1,8501,104727.0,15.0,1031641.0
GKQIJYDH,2023,11,3.0,1,8501,367805.0,17.0,7128763.0
VBYCLTYZ,2023,11,3.0,1,8505,2131.0,0.0,55764.0
GYHKIVQT,2023,11,3.0,1,8505,133183.0,0.0,5755800.0
ROACSLMG,2023,11,3.0,1,8505,205144.0,0.0,675900.0
VMAQSTJE,2023,11,3.0,1,8527,3.0,1.0,22.0
XIFHSOWQ,2023,11,3.0,1,8708,1076.0,0.0,48838.0
FITUEHWN,2023,11,3.0,1,8714,296.0,414.0,11233.0
UGEQLMXM,2023,11,3.0,1,8714,995.0,0.0,54867.0
BLANHGYY,2023,11,3.0,1,9022,0.0,0.0,0.0
BUZIIBYG,2023,11,3.0,1,9403,2195472.0,0.0,5712548.0
JSLXRQOK,2023,12,1.0,1,5119,1.0,0.0,272.0
GIKPEWTY,2023,12,1.0,1,7142,14102.0,0.0,20011.0
JBVHSUWY,2023,12,1.0,1,1210,407.0,0.0,28040.0
ELQGMQWE,2023,12,1.0,1,2002,73312.0,0.0,115020.0
AHMDUILJ,2023,12,1.0,1,2102,32601.0,0.0,68938.0
XIPPENFQ,2023,12,1.0,1,2501,281798.0,0.0,128802.0
FTSVTTSR,2023,12,1.0,1,2529,48000.0,0.0,25904.0
FWUCPMMW,2023,12,1.0,1,2701,15.0,0.0,188.0
RCBZUSIM,2023,12,1.0,1,2805,0.0,0.0,369.0
SUOYXCHP,2023,12,1.0,1,2805,0.0,0.0,36.0
WQMVCOEM,2023,12,1.0,1,2805,3.0,0.0,3855.0
DJBLNPNC,2023,12,1.0,1,2805,0.0,0.0,916.0
BSRMSVTC,2023,12,1.0,1,2805,200.0,0.0,68855.0
DDEXPPXU,2023,12,1.0,1,2807,17001.0,0.0,16428.0
LLHREMKS,2023,12,1.0,1,2807,620.0,0.0,6624.0
YSYHGLQK,2023,12,1.0,1,2807,6.0,0.0,3120.0
DNMPSKTB,2023,12,1.0,1,2811,1372121.0,0.0,2476768.0
WPQXWHYO,2023,12,1.0,1,2811,1972165.0,0.0,3128958.0
VWMBASNE,2023,12,1.0,1,2811,3331.0,0.0,17430.0
RJGPVEXX,2023,12,1.0,1,2811,48123.0,0.0,418016.0
ATLDMDBO,2023,12,1.0,1,2814,27999865.0,0.0,16383885.0
SAHWCZNH,2023,12,1.0,1,2825,42031.0,0.0,994771.0
LUENUFGA,2023,12,1.0,1,2833,1668138.0,0.0,6387739.0
HXYSSRXE,2023,12,1.0,1,2836,4194631.0,0.0,1045524.0
QRKRBYJL,2023,12,1.0,1,2841,21204.0,0.0,821248.0
FRHNWLNI,2023,12,1.0,1,2846,3990.0,0.0,279967.0
MBSBZBXA,2023,12,1.0,1,2846,124133.0,0.0,673351.0
BJALXPFS,2023,12,1.0,1,2847,17294.0,0.0,11500.0
RAWUKQMJ,2023,12,1.0,1,2916,122249.0,0.0,1327066.0
ZGJXVMNI,2023,12,1.0,1,3006,509.0,0.0,706135.0
LRVGFDFM,2023,12,1.0,1,3102,6988016.0,0.0,3209675.0
BTMOEMEP,2023,12,1.0,1,3102,6301089.0,0.0,2543403.0
UXSPKBJR,2023,12,1.0,1,3206,299.0,0.0,283376.0
BEZYMBBT,2023,12,1.0,1,3207,3468.0,0.0,2579840.0
SAAYMURU,2023,12,1.0,1,3215,477.0,0.0,31408.0
QJQJSWFU,2023,12,1.0,1,3307,5440.0,0.0,55472.0
EVBVXETX,2023,12,1.0,1,3404,552154.0,0.0,2000790.0
DUCMGGNW,2023,12,1.0,1,3806,46105.0,0.0,154114.0
OJIFIHMZ,2023,12,1.0,1,3815,20287.0,0.0,1745275.0
STZDBITS,2023,12,1.0,1,3815,466469.0,0.0,7643379.0
IGDVVKUD,2023,12,1.0,1,3824,175.0,0.0,6798.0
SNHYOVBM,2023,12,1.0,1,3824,7220.0,0.0,303997.0
LPHPPJUG,2023,12,1.0,1,3824,429018.0,0.0,244937.0
FCYBOAXC,2023,12,1.0,1,3824,9584439.0,0.0,32814707.0
JPBRUTWP,2023,12,1.0,1,3904,107051.0,0.0,1001226.0
LTOYKIML,2023,12,1.0,1,3909,26206.0,0.0,71932.0
QVLMOEYE,2023,12,1.0,1,4202,1474.0,2176.0,290617.0
ANWUJOKX,2023,12,1.0,1,4403,40452.0,45.0,32979.0
MIRCVAMV,2023,12,1.0,1,4408,23570.0,0.0,106745.0
JERHKLYW,2023,12,1.0,1,4601,25.0,0.0,630.0
ZXERAXWP,2023,12,1.0,1,4802,67.0,0.0,1079.0
LSOIUSXD,2023,12,1.0,1,5111,34.0,102.0,4343.0
XUOIQPFL,2023,12,1.0,1,5205,573453.0,0.0,1739492.0
WBLJNPZQ,2023,12,1.0,1,5309,6216.0,12496.0,174265.0
OXKURKXR,2023,12,1.0,1,5402,355.0,0.0,27232.0
WHPUAOID,2023,12,1.0,1,5512,4296.0,5245.0,104313.0
AXULOHBQ,2023,12,1.0,1,5515,583.0,1699.0,20171.0
DBWLZWNK,2023,12,1.0,1,5602,4820.0,0.0,80317.0
NZKBIBNU,2023,12,1.0,1,5609,13820.0,0.0,79872.0
OKMBFVKS,2023,12,1.0,1,5705,415936.0,289981.0,802260.0
HCDTGMST,2023,12,1.0,1,6006,1186.0,0.0,9436.0
VUAFAIYJ,2023,12,1.0,1,6101,1512.0,1993.0,128081.0
CCLHWFWF,2023,12,1.0,1,6211,171741.0,440512.0,5626091.0
SDWAYPIK,2023,12,1.0,1,7207,4206310.0,0.0,2172855.0
FDXPMYGF,2023,12,1.0,1,7907,0.0,0.0,7.0
UIFPPCLR,2023,12,1.0,1,8102,430.0,0.0,42799.0
KEUWZRKO,2023,12,1.0,1,8102,154.0,0.0,11325.0
FQCLOEXA,2023,12,1.0,1,8102,1424.0,0.0,204191.0
ZCELVYQU,2023,12,1.0,1,8461,950.0,1.0,89195.0
KAGJCHMR,2023,12,1.0,1,8467,1007.0,184.0,34097.0
KJNSOAHR,2023,12,1.0,1,8479,61756.0,0.0,4638388.0
QKXNTIIB,2023,12,1.0,1,8501,66130.0,21.0,874157.0
UQYUIVVR,2023,12,1.0,1,8501,204350.0,12.0,1663466.0
GKQIJYDH,2023,12,1.0,1,8501,54477.0,50.0,1719424.0
VBYCLTYZ,2023,12,1.0,1,8505,4341.0,0.0,157231.0
GYHKIVQT,2023,12,1.0,1,8505,106350.0,0.0,4951704.0
ROACSLMG,2023,12,1.0,1,8505,220880.0,0.0,620984.0
VMAQSTJE,2023,12,1.0,1,8527,765.0,63.0,28161.0
XIFHSOWQ,2023,12,1.0,1,8708,491.0,0.0,24906.0
FITUEHWN,2023,12,1.0,1,8714,1072.0,1574.0,15294.0
UGEQLMXM,2023,12,1.0,1,8714,496.0,0.0,17360.0
BUZIIBYG,2023,12,1.0,1,9403,1882446.0,0.0,5198197.0
DEWLVASR,2023,12,2.0,1,3038,29740.0,0.0,131286.0
JSLXRQOK,2023,12,2.0,1,5119,0.0,0.0,0.0
GIKPEWTY,2023,12,2.0,1,7142,0.0,0.0,0.0
JBVHSUWY,2023,12,2.0,1,1210,17003.0,0.0,493230.0
ELQGMQWE,2023,12,2.0,1,2002,16891.0,0.0,134176.0
AHMDUILJ,2023,12,2.0,1,2102,26792.0,0.0,63571.0
XIPPENFQ,2023,12,2.0,1,2501,383281.0,0.0,84084.0
FTSVTTSR,2023,12,2.0,1,2529,0.0,0.0,0.0
XMKRPGLB,2023,12,2.0,1,2529,3376810.0,0.0,1419379.0
FWUCPMMW,2023,12,2.0,1,2701,0.0,0.0,0.0
RCBZUSIM,2023,12,2.0,1,2805,0.0,0.0,82.0
SUOYXCHP,2023,12,2.0,1,2805,0.0,0.0,0.0
ZKENOUDA,2023,12,2.0,1,2805,20.0,0.0,5810.0
WQMVCOEM,2023,12,2.0,1,2805,0.0,0.0,0.0
DJBLNPNC,2023,12,2.0,1,2805,1.0,0.0,2120.0
BSRMSVTC,2023,12,2.0,1,2805,164.0,0.0,55129.0
DDEXPPXU,2023,12,2.0,1,2807,200.0,0.0,247.0
LLHREMKS,2023,12,2.0,1,2807,708.0,0.0,14760.0
YSYHGLQK,2023,12,2.0,1,2807,11.0,0.0,507.0
DNMPSKTB,2023,12,2.0,1,2811,932750.0,0.0,1707833.0
WPQXWHYO,2023,12,2.0,1,2811,2551682.0,0.0,3869711.0
VWMBASNE,2023,12,2.0,1,2811,4405.0,0.0,17009.0
RJGPVEXX,2023,12,2.0,1,2811,1157.0,0.0,91864.0
ATLDMDBO,2023,12,2.0,1,2814,8000000.0,0.0,4651822.0
SAHWCZNH,2023,12,2.0,1,2825,20045.0,0.0,434582.0
LUENUFGA,2023,12,2.0,1,2833,309072.0,0.0,1286090.0
HXYSSRXE,2023,12,2.0,1,2836,6458123.0,0.0,1645117.0
QRKRBYJL,2023,12,2.0,1,2841,37502.0,0.0,1461447.0
FRHNWLNI,2023,12,2.0,1,2846,5392.0,0.0,362550.0
MBSBZBXA,2023,12,2.0,1,2846,7419.0,0.0,500500.0
BJALXPFS,2023,12,2.0,1,2847,46751.0,0.0,91157.0
RAWUKQMJ,2023,12,2.0,1,2916,153218.0,0.0,2437971.0
ZGJXVMNI,2023,12,2.0,1,3006,635.0,0.0,1537769.0
LRVGFDFM,2023,12,2.0,1,3102,23193001.0,0.0,9461019.0
BTMOEMEP,2023,12,2.0,1,3102,14025418.0,0.0,6010656.0
UXSPKBJR,2023,12,2.0,1,3206,1231.0,0.0,172160.0
BEZYMBBT,2023,12,2.0,1,3207,2522.0,0.0,1718973.0
SAAYMURU,2023,12,2.0,1,3215,248.0,0.0,4294.0
QJQJSWFU,2023,12,2.0,1,3307,6777.0,0.0,33178.0
EVBVXETX,2023,12,2.0,1,3404,483891.0,0.0,1230294.0
DUCMGGNW,2023,12,2.0,1,3806,401908.0,0.0,758014.0
OJIFIHMZ,2023,12,2.0,1,3815,3505.0,0.0,654954.0
STZDBITS,2023,12,2.0,1,3815,751912.0,0.0,5450531.0
PYZMVUWD,2023,12,2.0,1,3824,1200.0,0.0,3928.0
IGDVVKUD,2023,12,2.0,1,3824,0.0,0.0,0.0
SNHYOVBM,2023,12,2.0,1,3824,1078.0,0.0,21951.0
LPHPPJUG,2023,12,2.0,1,3824,1086154.0,0.0,688229.0
FCYBOAXC,2023,12,2.0,1,3824,13259862.0,0.0,40130805.0
JPBRUTWP,2023,12,2.0,1,3904,212338.0,0.0,2725237.0
LTOYKIML,2023,12,2.0,1,3909,33642.0,0.0,152180.0
QVLMOEYE,2023,12,2.0,1,4202,3225.0,3937.0,424428.0
ANWUJOKX,2023,12,2.0,1,4403,0.0,0.0,0.0
MIRCVAMV,2023,12,2.0,1,4408,0.0,0.0,0.0
JERHKLYW,2023,12,2.0,1,4601,4.0,0.0,90.0
ZXERAXWP,2023,12,2.0,1,4802,14.0,0.0,472.0
AANGBULD,2023,12,2.0,1,4810,51638.0,0.0,41311.0
LSOIUSXD,2023,12,2.0,1,5111,388.0,1021.0,22796.0
XUOIQPFL,2023,12,2.0,1,5205,544510.0,0.0,1641190.0
WBLJNPZQ,2023,12,2.0,1,5309,3150.0,13754.0,215984.0
OXKURKXR,2023,12,2.0,1,5402,355.0,0.0,17147.0
WHPUAOID,2023,12,2.0,1,5512,62.0,445.0,3740.0
AXULOHBQ,2023,12,2.0,1,5515,1033.0,4775.0,16615.0
DBWLZWNK,2023,12,2.0,1,5602,8315.0,0.0,137625.0
NZKBIBNU,2023,12,2.0,1,5609,2676.0,0.0,61193.0
OKMBFVKS,2023,12,2.0,1,5705,457763.0,268851.0,996982.0
HCDTGMST,2023,12,2.0,1,6006,10638.0,0.0,57612.0
VUAFAIYJ,2023,12,2.0,1,6101,721.0,929.0,122494.0
CCLHWFWF,2023,12,2.0,1,6211,254512.0,604345.0,8582148.0
OGAFEHLU,2023,12,2.0,1,7202,300.0,0.0,10856.0
TGOELCAG,2023,12,2.0,1,7207,133500.0,0.0,87590.0
SDWAYPIK,2023,12,2.0,1,7207,2025065.0,0.0,1128682.0
FDXPMYGF,2023,12,2.0,1,7907,0.0,0.0,2.0
UIFPPCLR,2023,12,2.0,1,8102,1030.0,0.0,52666.0
KEUWZRKO,2023,12,2.0,1,8102,1523.0,0.0,87685.0
FQCLOEXA,2023,12,2.0,1,8102,10180.0,0.0,1148028.0
APQGTRMF,2023,12,2.0,1,8105,41835.0,0.0,128422.0
ZCELVYQU,2023,12,2.0,1,8461,0.0,0.0,0.0
KAGJCHMR,2023,12,2.0,1,8467,17.0,2.0,6663.0
KJNSOAHR,2023,12,2.0,1,8479,70478.0,0.0,2618820.0
QKXNTIIB,2023,12,2.0,1,8501,20396.0,10.0,190244.0
UQYUIVVR,2023,12,2.0,1,8501,27476.0,7.0,1376483.0
GKQIJYDH,2023,12,2.0,1,8501,122954.0,41.0,1647445.0
VBYCLTYZ,2023,12,2.0,1,8505,3932.0,0.0,151442.0
GYHKIVQT,2023,12,2.0,1,8505,184062.0,0.0,8124212.0
ROACSLMG,2023,12,2.0,1,8505,311325.0,0.0,1020782.0
VMAQSTJE,2023,12,2.0,1,8527,6059.0,1435.0,70474.0
XIFHSOWQ,2023,12,2.0,1,8708,320.0,0.0,18071.0
FITUEHWN,2023,12,2.0,1,8714,112.0,164.0,5443.0
UGEQLMXM,2023,12,2.0,1,8714,651.0,0.0,62846.0
BUZIIBYG,2023,12,2.0,1,9403,2051643.0,0.0,5849133.0
DEWLVASR,2023,12,3.0,1,3038,0.0,0.0,0.0
JSLXRQOK,2023,12,3.0,1,5119,14.0,0.0,604.0
GIKPEWTY,2023,12,3.0,1,7142,0.0,0.0,0.0
JBVHSUWY,2023,12,3.0,1,1210,520.0,0.0,9689.0
ELQGMQWE,2023,12,3.0,1,2002,47702.0,0.0,136222.0
AHMDUILJ,2023,12,3.0,1,2102,4081.0,0.0,12367.0
XIPPENFQ,2023,12,3.0,1,2501,227428.0,0.0,62926.0
FTSVTTSR,2023,12,3.0,1,2529,148000.0,0.0,89020.0
XMKRPGLB,2023,12,3.0,1,2529,421000.0,0.0,139660.0
FWUCPMMW,2023,12,3.0,1,2701,1.0,0.0,88.0
RCBZUSIM,2023,12,3.0,1,2805,2.0,0.0,1057.0
SUOYXCHP,2023,12,3.0,1,2805,0.0,0.0,0.0
ZKENOUDA,2023,12,3.0,1,2805,514.0,0.0,93804.0
WQMVCOEM,2023,12,3.0,1,2805,50.0,0.0,79434.0
DJBLNPNC,2023,12,3.0,1,2805,0.0,0.0,0.0
BSRMSVTC,2023,12,3.0,1,2805,4.0,0.0,16825.0
DDEXPPXU,2023,12,3.0,1,2807,580.0,0.0,686.0
LLHREMKS,2023,12,3.0,1,2807,695.0,0.0,8133.0
YSYHGLQK,2023,12,3.0,1,2807,13.0,0.0,555.0
DNMPSKTB,2023,12,3.0,1,2811,654500.0,0.0,1287933.0
WPQXWHYO,2023,12,3.0,1,2811,1826796.0,0.0,3092132.0
VWMBASNE,2023,12,3.0,1,2811,4227.0,0.0,21878.0
RJGPVEXX,2023,12,3.0,1,2811,344.0,0.0,7592.0
ATLDMDBO,2023,12,3.0,1,2814,53255328.0,0.0,29628090.0
SAHWCZNH,2023,12,3.0,1,2825,0.0,0.0,117.0
LUENUFGA,2023,12,3.0,1,2833,1012678.0,0.0,3771499.0
HXYSSRXE,2023,12,3.0,1,2836,8121228.0,0.0,2144574.0
QRKRBYJL,2023,12,3.0,1,2841,5071.0,0.0,198176.0
FRHNWLNI,2023,12,3.0,1,2846,18417.0,0.0,533877.0
MBSBZBXA,2023,12,3.0,1,2846,56136.0,0.0,263607.0
BJALXPFS,2023,12,3.0,1,2847,14145.0,0.0,9947.0
RAWUKQMJ,2023,12,3.0,1,2916,64439.0,0.0,705516.0
ZGJXVMNI,2023,12,3.0,1,3006,400.0,0.0,385271.0
LRVGFDFM,2023,12,3.0,1,3102,1584000.0,0.0,1471966.0
BTMOEMEP,2023,12,3.0,1,3102,3037863.0,0.0,1305259.0
UXSPKBJR,2023,12,3.0,1,3206,165.0,0.0,90249.0
BEZYMBBT,2023,12,3.0,1,3207,2964.0,0.0,2314461.0
SAAYMURU,2023,12,3.0,1,3215,291.0,0.0,17651.0
QJQJSWFU,2023,12,3.0,1,3307,21485.0,0.0,75432.0
EVBVXETX,2023,12,3.0,1,3404,368402.0,0.0,983568.0
DUCMGGNW,2023,12,3.0,1,3806,94162.0,0.0,289115.0
OJIFIHMZ,2023,12,3.0,1,3815,1467.0,0.0,442176.0
STZDBITS,2023,12,3.0,1,3815,862327.0,0.0,10610363.0
PYZMVUWD,2023,12,3.0,1,3824,0.0,0.0,0.0
IGDVVKUD,2023,12,3.0,1,3824,0.0,0.0,0.0
SNHYOVBM,2023,12,3.0,1,3824,6.0,0.0,26.0
LPHPPJUG,2023,12,3.0,1,3824,278874.0,0.0,126343.0
FCYBOAXC,2023,12,3.0,1,3824,9137874.0,0.0,31169391.0
JPBRUTWP,2023,12,3.0,1,3904,109501.0,0.0,1083848.0
LTOYKIML,2023,12,3.0,1,3909,16026.0,0.0,94795.0
QVLMOEYE,2023,12,3.0,1,4202,1950.0,2082.0,487899.0
ANWUJOKX,2023,12,3.0,1,4403,0.0,0.0,0.0
MIRCVAMV,2023,12,3.0,1,4408,35430.0,0.0,155494.0
JERHKLYW,2023,12,3.0,1,4601,0.0,0.0,0.0
ZXERAXWP,2023,12,3.0,1,4802,21.0,0.0,1708.0
AANGBULD,2023,12,3.0,1,4810,0.0,0.0,0.0
LSOIUSXD,2023,12,3.0,1,5111,375.0,1531.0,32798.0
XUOIQPFL,2023,12,3.0,1,5205,358388.0,0.0,1107685.0
WBLJNPZQ,2023,12,3.0,1,5309,3937.0,17023.0,232666.0
OXKURKXR,2023,12,3.0,1,5402,982.0,0.0,19947.0
WHPUAOID,2023,12,3.0,1,5512,13.0,152000.0,359.0
AXULOHBQ,2023,12,3.0,1,5515,362.0,1030.0,12724.0
DBWLZWNK,2023,12,3.0,1,5602,1521.0,0.0,32746.0
NZKBIBNU,2023,12,3.0,1,5609,2284.0,0.0,39716.0
OKMBFVKS,2023,12,3.0,1,5705,413646.0,221816.0,804751.0
HCDTGMST,2023,12,3.0,1,6006,1904.0,0.0,6494.0
VUAFAIYJ,2023,12,3.0,1,6101,1027.0,1064.0,137966.0
CCLHWFWF,2023,12,3.0,1,6211,344522.0,883469.0,10951840.0
OGAFEHLU,2023,12,3.0,1,7202,0.0,0.0,0.0
TGOELCAG,2023,12,3.0,1,7207,451494.0,0.0,332128.0
SDWAYPIK,2023,12,3.0,1,7207,1493620.0,0.0,825762.0
FDXPMYGF,2023,12,3.0,1,7907,1.0,0.0,113.0
UIFPPCLR,2023,12,3.0,1,8102,4577.0,0.0,274908.0
KEUWZRKO,2023,12,3.0,1,8102,309.0,0.0,20745.0
FQCLOEXA,2023,12,3.0,1,8102,3337.0,0.0,388479.0
APQGTRMF,2023,12,3.0,1,8105,0.0,0.0,0.0
ZCELVYQU,2023,12,3.0,1,8461,2000.0,1.0,99444.0
KAGJCHMR,2023,12,3.0,1,8467,5.0,8.0,1549.0
KJNSOAHR,2023,12,3.0,1,8479,8796.0,0.0,435607.0
QKXNTIIB,2023,12,3.0,1,8501,12612.0,5.0,247879.0
UQYUIVVR,2023,12,3.0,1,8501,22037.0,2.0,581789.0
GKQIJYDH,2023,12,3.0,1,8501,116473.0,21.0,2693531.0
VBYCLTYZ,2023,12,3.0,1,8505,5293.0,0.0,141339.0
GYHKIVQT,2023,12,3.0,1,8505,118555.0,0.0,5793604.0
ROACSLMG,2023,12,3.0,1,8505,196695.0,0.0,621372.0
VMAQSTJE,2023,12,3.0,1,8527,1242.0,1014.0,24548.0
XIFHSOWQ,2023,12,3.0,1,8708,94.0,0.0,1547.0
FITUEHWN,2023,12,3.0,1,8714,173.0,482.0,5398.0
UGEQLMXM,2023,12,3.0,1,8714,2558.0,0.0,20433.0
BUZIIBYG,2023,12,3.0,1,9403,1931093.0,0.0,5359513.0
DEWLVASR,2024,1,1.0,1,3038,100766.0,0.0,304867.0
JBVHSUWY,2024,1,1.0,1,1210,368.0,0.0,17505.0
ELQGMQWE,2024,1,1.0,1,2002,87985.0,0.0,351672.0
AHMDUILJ,2024,1,1.0,1,2102,518.0,0.0,6241.0
XIPPENFQ,2024,1,1.0,1,2501,83030.0,0.0,81493.0
FTSVTTSR,2024,1,1.0,1,2529,48000.0,0.0,25904.0
XMKRPGLB,2024,1,1.0,1,2529,400060.0,0.0,162443.0
RCBZUSIM,2024,1,1.0,1,2805,27.0,0.0,5839.0
BSRMSVTC,2024,1,1.0,1,2805,6.0,0.0,25371.0
DDEXPPXU,2024,1,1.0,1,2807,400.0,0.0,471.0
LLHREMKS,2024,1,1.0,1,2807,474.0,0.0,8968.0
YSYHGLQK,2024,1,1.0,1,2807,0.0,0.0,238.0
DNMPSKTB,2024,1,1.0,1,2811,918930.0,0.0,1765961.0
WPQXWHYO,2024,1,1.0,1,2811,3033004.0,0.0,4652262.0
VWMBASNE,2024,1,1.0,1,2811,7317.0,0.0,57496.0
RJGPVEXX,2024,1,1.0,1,2811,48853.0,0.0,333834.0
ATLDMDBO,2024,1,1.0,1,2814,7996189.0,0.0,4503347.0
SAHWCZNH,2024,1,1.0,1,2825,62015.0,0.0,1538040.0
LUENUFGA,2024,1,1.0,1,2833,337095.0,0.0,1148799.0
HXYSSRXE,2024,1,1.0,1,2836,11095680.0,0.0,2871768.0
QRKRBYJL,2024,1,1.0,1,2841,45682.0,0.0,1623966.0
FRHNWLNI,2024,1,1.0,1,2846,7562.0,0.0,122620.0
MBSBZBXA,2024,1,1.0,1,2846,15081.0,0.0,4791843.0
BJALXPFS,2024,1,1.0,1,2847,8007.0,0.0,32514.0
RAWUKQMJ,2024,1,1.0,1,2916,127909.0,0.0,1530868.0
ZGJXVMNI,2024,1,1.0,1,3006,561.0,0.0,1061391.0
LRVGFDFM,2024,1,1.0,1,3102,18424029.0,0.0,7151512.0
BTMOEMEP,2024,1,1.0,1,3102,17321566.0,0.0,7462665.0
UXSPKBJR,2024,1,1.0,1,3206,2637.0,0.0,957743.0
BEZYMBBT,2024,1,1.0,1,3207,1828.0,0.0,1312565.0
SAAYMURU,2024,1,1.0,1,3215,5276.0,0.0,59489.0
QJQJSWFU,2024,1,1.0,1,3307,1043.0,0.0,18278.0
EVBVXETX,2024,1,1.0,1,3404,495720.0,0.0,1623055.0
DUCMGGNW,2024,1,1.0,1,3806,87553.0,0.0,376700.0
OJIFIHMZ,2024,1,1.0,1,3815,2441.0,0.0,1029582.0
STZDBITS,2024,1,1.0,1,3815,592885.0,0.0,4618346.0
PYZMVUWD,2024,1,1.0,1,3824,5600.0,0.0,31894.0
SNHYOVBM,2024,1,1.0,1,3824,37470.0,0.0,1498883.0
LPHPPJUG,2024,1,1.0,1,3824,731400.0,0.0,547065.0
FCYBOAXC,2024,1,1.0,1,3824,15429996.0,0.0,31319100.0
JPBRUTWP,2024,1,1.0,1,3904,239330.0,0.0,1424039.0
LTOYKIML,2024,1,1.0,1,3909,39510.0,0.0,40380.0
QVLMOEYE,2024,1,1.0,1,4202,8694.0,10392.0,483262.0
MIRCVAMV,2024,1,1.0,1,4408,50047.0,0.0,241977.0
JERHKLYW,2024,1,1.0,1,4601,14.0,0.0,213.0
ZXERAXWP,2024,1,1.0,1,4802,2463.0,0.0,8810.0
LSOIUSXD,2024,1,1.0,1,5111,50.0,165.0,3314.0
XUOIQPFL,2024,1,1.0,1,5205,363569.0,0.0,1076297.0
WBLJNPZQ,2024,1,1.0,1,5309,2893.0,10097.0,168396.0
OXKURKXR,2024,1,1.0,1,5402,184.0,0.0,5863.0
AXULOHBQ,2024,1,1.0,1,5515,547.0,1292.0,10826.0
DBWLZWNK,2024,1,1.0,1,5602,14706.0,0.0,149053.0
NZKBIBNU,2024,1,1.0,1,5609,14482.0,0.0,48570.0
OKMBFVKS,2024,1,1.0,1,5705,381862.0,659453.0,851891.0
HCDTGMST,2024,1,1.0,1,6006,3156.0,0.0,11257.0
VUAFAIYJ,2024,1,1.0,1,6101,584.0,985.0,103875.0
CCLHWFWF,2024,1,1.0,1,6211,349131.0,967222.0,13598685.0
OGAFEHLU,2024,1,1.0,1,7202,1.0,0.0,9.0
TGOELCAG,2024,1,1.0,1,7207,143020.0,0.0,97120.0
SDWAYPIK,2024,1,1.0,1,7207,2586726.0,0.0,1688406.0
FDXPMYGF,2024,1,1.0,1,7907,0.0,0.0,19.0
UIFPPCLR,2024,1,1.0,1,8102,1002.0,0.0,58856.0
KEUWZRKO,2024,1,1.0,1,8102,8566.0,0.0,489512.0
FQCLOEXA,2024,1,1.0,1,8102,198.0,0.0,35042.0
APQGTRMF,2024,1,1.0,1,8105,249.0,0.0,2663.0
ZCELVYQU,2024,1,1.0,1,8461,4.0,2.0,52.0
KAGJCHMR,2024,1,1.0,1,8467,4740.0,497.0,92912.0
KJNSOAHR,2024,1,1.0,1,8479,18700.0,0.0,505099.0
QKXNTIIB,2024,1,1.0,1,8501,65420.0,13.0,502851.0
UQYUIVVR,2024,1,1.0,1,8501,52466.0,13.0,547502.0
GKQIJYDH,2024,1,1.0,1,8501,163992.0,24.0,1919750.0
VBYCLTYZ,2024,1,1.0,1,8505,3366.0,0.0,146580.0
GYHKIVQT,2024,1,1.0,1,8505,180399.0,0.0,8081838.0
ROACSLMG,2024,1,1.0,1,8505,255145.0,0.0,739801.0
VMAQSTJE,2024,1,1.0,1,8527,1068.0,109.0,30953.0
XIFHSOWQ,2024,1,1.0,1,8708,124360.0,0.0,51477.0
FITUEHWN,2024,1,1.0,1,8714,902.0,188.0,10431.0
UGEQLMXM,2024,1,1.0,1,8714,236.0,0.0,3552.0
BUZIIBYG,2024,1,1.0,1,9403,2327198.0,0.0,6217243.0
DEWLVASR,2024,1,2.0,1,3038,16193.0,0.0,67287.0
JBVHSUWY,2024,1,2.0,1,1210,2646.0,0.0,73719.0
ELQGMQWE,2024,1,2.0,1,2002,77969.0,0.0,135252.0
